time_s,body_x_m,o1,o2,support_legs,LF_hip_rad,LF_lift_m,LF_contact,LF_foot_world_x_m,RM_hip_rad,RM_lift_m,RM_contact,RM_foot_world_x_m,LH_hip_rad,LH_lift_m,LH_contact,LH_foot_world_x_m,RF_hip_rad,RF_lift_m,RF_contact,RF_foot_world_x_m,LM_hip_rad,LM_lift_m,LM_contact,LM_foot_world_x_m,RH_hip_rad,RH_lift_m,RH_contact,RH_foot_world_x_m
24.950000000000003,2.341710010040793,0.7370780104323306,-0.37084436880082905,3,0.40539290573778186,0.0,1,2.3822493006145713,0.40539290573778186,0.0,1,2.3822493006145713,0.40539290573778186,0.0,1,2.3822493006145713,-0.40539290573778186,0.011125331064024871,0,2.301170719467015,-0.40539290573778186,0.011125331064024871,0,2.301170719467015,-0.40539290573778186,0.011125331064024871,0,2.301170719467015
25.0,2.344433213712548,0.6875652164004251,-0.5802589770182076,3,0.3781608690202338,0.0,1,2.3822493006145713,0.3781608690202338,0.0,1,2.3822493006145713,0.3781608690202338,0.0,1,2.3822493006145713,-0.3781608690202338,0.017407769310546228,0,2.306617126810525,-0.3781608690202338,0.017407769310546228,0,2.306617126810525,-0.3781608690202338,0.017407769310546228,0,2.306617126810525
25.05,2.3481104273064437,0.6207067874205036,-0.7244169965928658,3,0.341388733081277,0.0,1,2.3822493006145713,0.341388733081277,0.0,1,2.3822493006145713,0.341388733081277,0.0,1,2.3822493006145713,-0.341388733081277,0.021732509897785975,0,2.313971553998316,-0.341388733081277,0.021732509897785975,0,2.313971553998316,-0.341388733081277,0.021732509897785975,0,2.313971553998316
25.1,2.352565539919595,0.5397047399086591,-0.7944122668123781,3,0.2968376069497625,0.0,1,2.3822493006145713,0.2968376069497625,0.0,1,2.3822493006145713,0.2968376069497625,0.0,1,2.3822493006145713,-0.2968376069497625,0.023832368004371343,0,2.322881779224619,-0.2968376069497625,0.023832368004371343,0,2.322881779224619,-0.2968376069497625,0.023832368004371343,0,2.322881779224619
25.150000000000002,2.3575977696975703,0.44820965303638416,-0.8182634717935073,3,0.2465153091700113,0.0,1,2.3822493006145713,0.2465153091700113,0.0,1,2.3822493006145713,0.2465153091700113,0.0,1,2.3822493006145713,-0.2465153091700113,0.024547904153805217,0,2.3329462387805693,-0.2465153091700113,0.024547904153805217,0,2.3329462387805693,-0.2465153091700113,0.024547904153805217,0,2.3329462387805693
25.200000000000003,2.363275858435923,0.3449716759754257,-0.8204843205797363,3,0.18973442178648417,0.0,1,2.3822493006145713,0.18973442178648417,0.0,1,2.3822493006145713,0.18973442178648417,0.0,1,2.3822493006145713,-0.18973442178648417,0.02461452961739209,0,2.3443024162572748,-0.18973442178648417,0.02461452961739209,0,2.3443024162572748,-0.18973442178648417,0.02461452961739209,0,2.3443024162572748
25.25,2.36994216762958,0.2237660542725663,-0.8125415068663282,3,0.12307132984991147,0.0,1,2.3822493006145713,0.12307132984991147,0.0,1,2.3822493006145713,0.12307132984991147,0.0,1,2.3822493006145713,-0.12307132984991147,0.024376245205989844,0,2.3576350346445887,-0.12307132984991147,0.024376245205989844,0,2.3576350346445887,-0.12307132984991147,0.024376245205989844,0,2.3576350346445887
25.3,2.3781187759078644,0.0751004492128551,-0.7979851212998538,3,0.041305247067070304,0.0,1,2.3822493006145713,0.041305247067070304,0.0,1,2.3822493006145713,0.041305247067070304,0.0,1,2.3822493006145713,-0.041305247067070304,0.023939553638995612,0,2.3739882512011574,-0.041305247067070304,0.023939553638995612,0,2.3739882512011574,-0.041305247067070304,0.023939553638995612,0,2.3739882512011574
25.35,2.388297362654129,-0.10996476435559394,-0.7763426465150123,3,-0.06048062039557667,0.0,1,2.3822493006145713,-0.06048062039557667,0.0,1,2.3822493006145713,-0.06048062039557667,0.0,1,2.3822493006145713,0.06048062039557667,0.023290279395450367,0,2.394345424693687,0.06048062039557667,0.023290279395450367,0,2.394345424693687,0.06048062039557667,0.023290279395450367,0,2.394345424693687
25.400000000000002,2.400290539892058,-0.3280225323179454,-0.7446010211812415,3,-0.18041239277487,0.0,1,2.3822493006145713,-0.18041239277487,0.0,1,2.3822493006145713,-0.18041239277487,0.0,1,2.3822493006145713,0.18041239277487,0.022338030635437243,0,2.418331779169545,0.18041239277487,0.022338030635437243,0,2.418331779169545,0.18041239277487,0.022338030635437243,0,2.418331779169545
