t,condition,a1,a2,o1,o2,alpha,phi,w11,w12,w21,w22
36,A1,0.6073178024621614,-0.13842998151423436,0.5422362760343281,-0.13755246905182147,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
37,A1,0.49045395180097673,-0.3716360621878583,0.45457665422187976,-0.3554219299053387,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
38,A1,0.30831350684665526,-0.5548243395071654,0.29890205466931935,-0.5041272170932856,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
39,A1,0.08688970222909631,-0.6388028441540086,0.08667169336241456,-0.5640838719706167,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
40,A1,-0.15381815933609821,-0.6086379188697805,-0.15261641746338853,-0.5431675843939183,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
41,A1,-0.3872972944285078,-0.4849447271837638,-0.3690279129441929,-0.4501949263041557,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
42,A1,-0.5667325160511497,-0.29804582301165394,-0.512955582968358,-0.2895232564992178,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
43,A1,-0.6437299503072822,-0.07360569218267804,-0.5674338813951101,-0.07347305269878808,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
44,A1,-0.6063782661365149,0.16862559836262261,-0.5415726444550805,0.16704530323063854,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
45,A1,-0.4771480264672511,0.4012329579285885,-0.4439566554377176,0.3810034343670505,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
46,A1,-0.28659557577919514,0.576193493473485,-0.2789983803488768,0.5198932794967605,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
47,A1,-0.059970401095324644,0.6462505583280604,-0.05989861087300552,0.5691404565043153,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
48,A1,0.18310980494687829,0.602292561582665,0.18109037609829146,0.5386788939265232,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
49,A1,0.41422339609527004,0.4681998237621007,0.39205282414942483,0.43674365928589115,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
50,A1,0.5842986112981967,0.2745544868754891,0.5257827270541874,0.2678576828280518,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
51,A1,0.6474453216347751,0.046160208174246736,0.5699476617800494,0.046127450577590254,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
52,A1,0.5972113787503622,-0.19740806599059044,0.5350622750561157,-0.19488309082968364,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
53,A1,0.45862733481592455,-0.42664850529200987,0.42896479127145387,-0.40251661602345523,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
54,A1,0.26219092204490235,-0.591568023621242,0.2563436316704939,-0.5310224096369568,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
55,A1,0.03225007907348229,-0.6478218346209783,0.03223890296890441,-0.57020181360973,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
56,A1,-0.2115883539255041,-0.5915195763153887,-0.20848631540857412,-0.5309876228400137,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
57,A1,-0.4386854260568884,-0.44867195159138745,-0.4125542019049366,-0.420806736466902,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
58,A1,-0.5982431895372703,-0.2496257473105288,-0.5357982804452645,-0.24456682708508526,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
59,A1,-0.6476158756750234,-0.018272415339530057,-0.5700628017948404,-0.018270382005995556,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
60,A1,-0.5853951760132806,0.22568125258306856,-0.5265756917160348,0.22192626576729768,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
61,A1,-0.4384447886498656,0.4504124459021715,-0.41235450139628155,0.42223797728472146,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
62,A1,-0.23691407714001428,0.6044338711849717,-0.23257885604320613,0.5401970955873397,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
63,A1,-0.004242320332403876,0.6469374410350879,-0.004242294882508915,0.5696046620285506,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
64,A1,0.23969780000881036,0.578921930001168,0.2352102887227339,0.5218814244747871,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
65,A1,0.4618605436844473,0.4279983651350473,0.4315993916209566,0.4036471571233241,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
66,A1,0.6101886686082034,0.22408202535399196,0.5442598939014447,0.22040526398329657,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
67,A1,0.6458390525501699,-0.009831903554285065,0.5688621808738558,-0.009831586761864679,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
68,A1,0.572140982101979,-0.2536389444088383,0.5169298901970131,-0.24833626317585922,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
69,A1,0.4173589888089549,-0.47303830897183585,0.3947031924462695,-0.4406509402483985,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
70,A1,0.2111429716906329,-0.6155281615338399,0.20806025286574925,-0.5480068040701147,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
71,A1,-0.023944489687609566,-0.6443471874933093,-0.02393991463687143,-0.5678522332280597,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
72,A1,-0.267500416602889,-0.5650742905619832,-0.2612974394609547,-0.5117326363451609,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
73,A1,-0.48394384969819204,-0.40654125046855205,-0.44939654265799134,-0.385531954595942,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
74,A1,-0.6204603250425748,-0.19810470750278977,-0.5514484521703619,-0.19555318321934462,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
75,A1,-0.6424766215338273,0.03809050607605716,-0.5665834966039387,0.03807209509192489,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
76,A1,-0.5577351850496134,0.28127520055369404,-0.5062951006213561,0.2740848965460792,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
77,A1,-0.39555448082951333,0.4945704566625566,-0.37613879308437576,0.45783640650851504,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
78,A1,-0.18497256378726987,0.6249876610453696,-0.1828914385074163,0.554591178562464,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
79,A1,0.052265187995390844,0.640236941297775,0.05221764987294549,0.565060861856004,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
80,A1,0.2949547750863255,0.5501331092844863,0.2866887840697286,0.5006199672259146,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
81,A1,0.5049092996073163,0.384405618937864,0.4659692946250533,0.3665273690669476,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
82,A1,0.6291104843704742,0.17175077986269027,0.5574394108790821,0.17008168423098685,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
83,A1,0.6376354879520609,-0.06646367880082182,0.5632874334735761,-0.06636598541035321,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
84,A1,0.542275746496359,-0.30852973698427677,0.49470868878697244,-0.2990989535502501,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
85,A1,0.3731004837540226,-0.5149507186728577,0.3567006922918116,-0.4737935739216813,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
86,A1,0.15844310465581518,-0.6328284296852195,0.1571304212553004,-0.5599967347999426,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
87,A1,-0.08068092799200674,-0.6346786791011747,-0.08050632080987265,-0.5612654367728912,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
88,A1,-0.32199011663708615,-0.5341699694081891,-0.31130528546790975,-0.4885621798516454,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
89,A1,-0.5246848528503488,-0.3616443366662921,-0.48130769401932666,-0.3466615877076189,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
90,A1,-0.6361411362920497,-0.14505306443231172,-0.562266370015773,-0.14404422967237743,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
91,A1,-0.6313725954791922,0.09491164802352728,-0.5589966302358295,0.09462767618066546,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
92,A1,-0.5258222630039301,0.33532554284427585,-0.48218113650167205,0.3232978656948071,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
93,A1,-0.3500421297393619,0.5341019556453379,-0.3364129066290936,0.48851039877758307,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
94,A1,-0.1315840861309574,0.6390485529005193,-0.1308298772351912,0.5642513752806716,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
95,A1,0.10915029227922024,0.6277232351509712,0.1087188836277392,0.5564824942973733,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
96,A1,0.34852533482152726,0.5172389110930605,0.33506708722057593,0.4755661872664176,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
97,A1,0.5431925627880057,0.33829861503915853,0.4954008123856177,0.32595762353094715,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
98,A1,0.6415510663144247,0.11803955855413306,0.5659547306655266,0.11749436854785475,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
99,A1,0.6237366179197257,-0.12339104046838772,0.5537243195018559,-0.12276860702086168,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
100,A1,0.5084260771593789,-0.36157855999252103,0.4687179678578761,-0.34660371437714776,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
101,A1,0.3264183928405597,-0.5519475893170815,0.3152988816219912,-0.5019784661311486,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
102,A1,0.10442286707525011,-0.6436495480753873,0.10404496823464116,-0.567379364684012,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
103,A1,-0.13762778677140466,-0.6194188227348789,-0.13676536569722583,-0.5507232496718938,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
104,A1,-0.3744740764955486,-0.4993898379450679,-0.3578989275908372,-0.4616371614120544,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
105,A1,-0.56035839215899,-0.3144059332286286,-0.5082432967466042,-0.3044400154634309,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
106,A1,-0.6453453624760118,-0.09073741726330078,-0.5685281571911164,-0.09048921249282602,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
107,A1,-0.6147759955775347,0.15185412937637344,-0.5474803052489392,0.15069756054241518,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
108,A1,-0.4901361959265268,0.3872005696060511,-0.4543245229900741,0.3689443572806809,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
109,A1,-0.30226558640162615,0.5684168149678289,-0.29338456328800633,0.5141956308393348,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
110,A1,-0.07698665403368377,0.6466403560621193,-0.07683491521044467,0.5694039321561039,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
111,A1,0.1660633611850375,0.6098143447588824,0.16455350199875857,0.5439963981560616,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
112,A1,0.39974658648038675,0.48067108237518885,0.37973211094421255,0.44678089675615346,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
113,A1,0.5761152229261484,0.2900015884727096,0.5198361622950045,0.2821362746991774,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
114,A1,0.6475368380366312,0.06317407912825254,0.5700094467402212,0.06309017124411286,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
115,A1,0.6045401312581776,-0.18024846181312648,0.5402723432806033,-0.1783214398624063,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
116,A1,0.47100035622748954,-0.41210057126396005,0.43900722959511296,-0.3902547952681722,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
117,A1,0.2776180657953936,-0.583446530979991,0.27069911631080035,-0.5251659260061409,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
118,A1,0.049303268082892565,-0.6480375560580133,0.04926335789221281,-0.5703473796050237,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
119,A1,-0.19440209108952453,-0.598959657508176,-0.19198959477468627,-0.5363088688430724,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
120,A1,-0.42425090143884847,-0.4611298011006449,-0.40050553405815725,-0.431004582839933,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
121,A1,-0.590404227028243,-0.2651190391651771,-0.5301862696341781,-0.2590772764923458,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
122,A1,-0.6481456696631699,-0.03537788713123663,-0.5704203197745089,-0.035363134922364724,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
123,A1,-0.593079256122383,0.20851658425741906,-0.5321066266364983,0.2055461912784813,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
124,A1,-0.45106512150679345,0.4361859257015682,-0.4227741428432545,0.41047798230227733,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
125,A1,-0.2525084285059307,0.5969823906998767,-0.24727516975779895,0.5348988243461364,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
126,A1,-0.021401710186595202,0.6478647224988393,-0.021398443220552482,0.5702307566394075,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
127,A1,0.22258394906119816,0.5869052791890677,0.2189794922600357,0.5276662025395004,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
128,A1,0.44789400336175933,0.44081193875099356,0.4201663364787213,0.4143172307110744,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
129,A1,0.603175707966765,0.23979005831640482,0.5393054751042856,0.2352974410513355,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
130,A1,0.6471986140558731,0.007378635910787051,0.5697810713532919,0.007378502005559768,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
131,A1,0.5804440883608598,-0.236595864883128,0.5229881274426477,-0.23227783454956347,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
132,A1,0.4303757867515685,-0.45936354509196775,0.4056353113361366,-0.4295653411442857,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
133,A1,0.22696766400030152,-0.6089794816885076,0.2231489700493307,-0.5434083309101599,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
134,A1,-0.006687295180927366,-0.6461515713642592,-0.0066871954976157125,-0.5690735297126126,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
135,A1,-0.2505436840769981,-0.5737020457876995,-0.24542966541446593,-0.5180728886075842,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
136,A1,-0.47058305476716944,-0.41976210791655744,-0.43867029183151846,-0.3967300017935595,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
137,A1,-0.6143896381440731,-0.2140448991314265,-0.5472096953121688,-0.21083487553140898,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
138,A1,-0.6447281209847875,0.020791883657877624,-0.5681102765382792,0.020788888048631115,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
139,A1,-0.5666855058581898,0.26441843563116585,-0.5129209414232936,0.25842357964694096,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
140,A1,-0.40897624916792075,0.4815411720766314,-0.3876030791337479,0.44747703430255875,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
141,A1,-0.2010253436688368,0.6194027296139879,-0.1983605198354432,0.5507120374323978,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
142,A1,0.03493075424935968,0.6429330615627029,0.034916554171516984,0.5668933315402348,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
143,A1,0.2782108312792595,0.5594008076771988,0.27124835692260263,0.5075327214982702,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
144,A1,0.4922267155542398,0.39802345818998536,0.4559819602413096,0.37825648760117725,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
145,A1,0.6240159331080266,0.18791251311597662,0.5539179637317836,0.18573151338606578,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
146,A1,0.6407714371609424,-0.04909933916182291,0.5654245866281361,-0.04905992184089919,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
147,A1,0.5518542681919373,-0.29191127416194174,0.5019086570152463,-0.2838929990879084,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
148,A1,0.3869088799743986,-0.5026287256491682,0.3686923453101422,-0.46418199950377403,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
149,A1,0.17470986860397406,-0.6282270453731328,0.17295371926618267,-0.5568301907041394,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
150,A1,-0.06329286175037052,-0.6382485115528758,-0.06320848018031448,-0.5637058046213559,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
151,A1,-0.3055098701266751,-0.5440521758738825,-0.29634676702144624,-0.49604918126934566,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
152,A1,-0.5127365074433653,-0.3756375537334656,-0.4720746090846913,-0.3589129504144734,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
153,A1,-0.6320344743576384,-0.1614208278688483,-0.5594515186642977,-0.16003325778321104,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
154,A1,-0.6353697436213079,0.0775063206642819,-0.5617386193056843,0.0773514932622328,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
155,A1,-0.5360007848648469,0.31899644173373826,-0.48995474530793304,0.3085992167073508,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
156,A1,-0.3642144102540138,0.5225396726143623,-0.3489207868149184,0.47965775899447954,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
157,A1,-0.14804877708379563,0.6354372273470621,-0.14697651096520503,0.5617848067721684,1.1,0.4,1.0131670934031738,0.42836017653951564,-0.42836017653951564,1.0131670934031738
