t,condition,a1,a2,o1,o2,alpha,phi,w11,w12,w21,w22
57,A2,-0.8126177154741656,0.7371867559782768,-0.6710317894378172,0.6274424566733192,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
58,A2,-0.6929029334725012,0.9727234632101286,-0.5998436589556378,0.7498986524454632,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
59,A2,-0.5705763162150512,1.1103574876372697,-0.5157824016916869,0.804188721129258,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
60,A2,-0.44945349576012916,1.1578172221663234,-0.4214496745357112,0.820327252191126,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
61,A2,-0.32509733623738424,1.154015781839274,-0.3141086606596102,0.8190800576808114,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
62,A2,-0.188657707154713,1.1247037704752425,-0.18645090136509423,0.8091988370959668,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
63,A2,-0.028562697007396914,1.0791440541259247,-0.02855493212855077,0.7928814666576158,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
64,A2,0.16839614449964474,1.017574499393077,0.16682224353306369,0.7688767698696795,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
65,A2,0.41112388025946306,0.9365303494863682,0.38942653770281876,0.733624057572128,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
66,A2,0.68563629510997,0.8341233028537043,0.595171363711178,0.6826838162919115,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
67,A2,0.9346166681655073,0.7160832835571076,0.7327390863354578,0.6144773351449684,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
68,A2,1.0922741566844818,0.5936526896129504,0.797706674877052,0.5325175741873082,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
69,A2,1.1538807293887512,0.47244967289714634,0.8190356059410259,0.4401764785415501,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
70,A2,1.1572066868288229,0.3492904990130331,0.8201274685157617,0.33574617222706,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
71,A2,1.1316265854597554,0.21595525471155583,0.811575223413931,0.21265957608347022,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
72,A2,1.088940693801606,0.061341067387337245,0.7964911865945068,0.06126424645348136,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
73,A2,1.0306214338822544,-0.12765392985697172,0.774157455943442,-0.12696502397273346,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
74,A2,0.9535523298726479,-0.36170617632861246,0.7413870437733442,-0.34671599466808933,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
75,A2,0.8550448766731598,-0.6332243140908822,0.6936958505873652,-0.5602684110605614,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
76,A2,0.7391279584738586,-0.8929913651258301,0.628618005448289,-0.7128680818946944,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
77,A2,0.616801214372088,-1.0706088899257973,0.5488969230903455,-0.7896905105848959,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
78,A2,0.4953887168459199,-1.1478977388430096,0.4584829054167829,-0.8170564462416509,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
79,A2,0.37312562912809133,-1.1594130693227014,0.3567226380877132,-0.8208485122348632,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
80,A2,0.24249486370109385,-1.1379628521305614,0.23785086388340426,-0.8137269865909915,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
81,A2,0.09288121222494006,-1.0981883835026547,0.09261503777718963,-0.7998473423796971,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
82,A2,-0.0885771030532116,-1.0429944397837057,-0.08834617197961862,-0.7790677898686341,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
83,A2,-0.3137706089630158,-0.9697826162146143,-0.3038634639781399,-0.7486087438789343,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
84,A2,-0.5804916304795403,-0.8753134763280068,-0.5230226651447818,-0.704063723146677,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
85,A2,-0.8482147729594259,-0.761956989107033,-0.6901356751430284,-0.6422282217357714,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
86,A2,-1.04516094853759,-0.6400129095505346,-0.7799179072477149,-0.5649083427465604,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
87,A2,-1.1395818677975902,-0.5183126228300807,-0.814273248287059,-0.476396640556739,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
88,A2,-1.1604936169434301,-0.39666809504919553,-0.8212006827102635,-0.37709445203282993,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
89,A2,-1.1436729788336215,-0.26835936275751,-0.8156472005978379,-0.26209756012948554,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
90,A2,-1.1068970997365515,-0.12327766790170835,-0.8029628270276269,-0.12265694166659825,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
91,A2,-1.0547227632980571,0.05110575396060338,-0.7836356998907578,0.051061307757005084,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
92,A2,-0.9852320956719233,0.2674462196092995,-0.7553219263189554,0.26124694212529936,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
93,A2,-0.8948732264310589,0.5279283076299108,-0.7137923761747396,0.4837958864408048,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
94,A2,-0.7844832403279912,0.8007490822486502,-0.6552724439908815,0.6644553402873956,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
95,A2,-0.6632648411190208,1.0158109122458936,-0.5805320483116809,0.7681547869123873,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
96,A2,-0.5412566385890153,1.1286297708461872,-0.4939386059927972,0.8105497828157247,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
97,A2,-0.4199797372042376,1.1602801653567842,-0.39691336155184076,0.8211311644053402,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
98,A2,-0.29362832333665706,1.1487030388348556,-0.28547089157362787,0.8173239669893708,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
99,A2,-0.15262425647730382,1.1150700785968934,-0.1514501107588012,0.8058472896816564,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
100,A2,0.015165734998717179,1.0658342338984985,0.015164572401762224,0.7878865951107155,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
101,A2,0.22280855112264583,0.9999191586101841,0.21919331367935635,0.7615602025559216,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
102,A2,0.4759595056129482,0.9136825263743258,0.44300188575032123,0.7228950606402754,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
103,A2,0.7511249461000905,0.8066167200482106,0.6358195997996132,0.6677196464374797,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
104,A2,0.9825412410013769,0.6865194107756033,0.7541638835264179,0.5957413545016434,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
105,A2,1.1147322584904766,0.5642480434954138,0.8057288142767005,0.511122501001323,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
106,A2,1.1585759209758215,0.4431186189031848,0.8205752402603532,0.41622612128372627,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
107,A2,1.1529826523255051,0.3183780293787005,0.8187397587931362,0.30803959118235325,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
108,A2,1.1227027408759953,0.1810130763934504,0.8085069678244523,0.17906163975012587,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
109,A2,1.0763541272337538,0.019326827327234813,0.7918431639355535,0.019324421327574583,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
110,A2,1.0138676466339853,-0.17988845159277467,0.7673569781521077,-0.17797285507674968,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
111,A2,0.9317141334050528,-0.4249382076603364,0.7313920805234548,-0.40108243424906864,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
112,A2,0.8282692009967592,-0.6999104631390582,0.6795455544988399,-0.6043109414513536,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
113,A2,0.7097243864810232,-0.9454507619664775,0.6105039737088765,-0.7377165751488944,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
114,A2,0.5873047465611075,-1.0975897076656282,0.5279543848035342,-0.799631569567557,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
115,A2,0.4661386318707128,-1.1551546763108727,0.435074128923399,-0.819454527317796,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
116,A2,0.3426814691066066,-1.1564226444216166,0.32986919327611236,-0.8198706150307451,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
117,A2,0.2085338124514803,-1.129781483771003,0.20556269153606074,-0.810944462155627,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
118,A2,0.05246192902231134,-1.0863041360704941,0.05241385243127088,-0.7955252301038891,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
119,A2,-0.13868062014499583,-1.0271049292935557,-0.1377983569464473,-0.7727446216890728,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
120,A2,-0.37514388728843173,-0.9489543304342722,-0.35848280116302694,-0.73930928834834,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
121,A2,-0.647679621832786,-0.8493586217859649,-0.57010583069815,-0.6907342505744232,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
122,A2,-0.9047601963640799,-0.7328139120783594,-0.718607798797628,-0.6247838541274696,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
123,A2,-1.076931539279287,-0.610433776308114,-0.7920584311746988,-0.5444323730721762,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
124,A2,-1.1497616147070377,-0.4890889305520016,-0.8176750907070034,-0.45349302915078715,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
125,A2,-1.1589125399239073,-0.3666083174989548,-0.8206851685833709,-0.3510214874150614,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
126,A2,-1.1362823012554053,-0.23527329108885084,-0.8131584382212207,-0.2310262338014767,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
127,A2,-1.0957014055723362,-0.08433288188207583,-0.7989496390698727,-0.08413352286726368,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
128,A2,-1.0396601661110283,0.09915143718313643,-0.7777538340402268,0.09882779032607408,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
129,A2,-0.9654014338314766,0.32678574239031777,-0.7466765171083245,0.31562967338081793,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
130,A2,-0.8698127917532847,0.5949837631787205,-0.7012790027445743,0.5334705125861815,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
131,A2,-0.7557106473766184,0.8608070247730777,-0.6385434942853665,0.6966732386341931,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
132,A2,-0.6336297904881938,1.0525387152215027,-0.5605465449355145,0.7827913991043556,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
133,A2,-0.5120131777845364,1.1421164230392615,-0.47151228473308265,0.8151255289029729,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
134,A2,-0.3902248843575336,1.1603180130003028,-0.3715540825951924,0.8211434926502602,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
135,A2,-0.26131522305260557,1.1421692018122165,-0.25552529316939837,0.8151432391335198,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
136,A2,-0.11503418914992852,1.1045575889701467,-0.11452945002023827,0.8021301514986459,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
137,A2,0.06124582654502336,1.0515627742807223,0.061169362526025325,0.7824131892353867,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
138,A2,0.28000901826330654,0.9810639026676427,0.2729134271510504,0.7535260906802929,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
139,A2,0.5423286085970056,0.8895720717910492,0.49474861254815444,0.7111823056131469,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
140,A2,0.8140297000175921,0.7783290225318322,0.6718072451605442,0.651746562119084,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
141,A2,1.024267245400915,0.6568737850174837,0.7715989067863331,0.576279168512759,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
142,A2,1.1319194858395956,0.5349485883456706,0.8116751799228579,0.4891547223711461,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
143,A2,1.1604784844307057,0.41359399896221777,0.8211957550574039,0.3915200373666443,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
144,A2,1.1473923983773588,0.2867400796899635,0.8168883922150294,0.27913163068822855,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
145,A2,1.112877876901677,0.14465998539231734,0.8050773225509117,0.14365928475117257,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
146,A2,1.0628410914862962,-0.024893062126747245,0.7867488118189173,-0.02488792161825219,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
147,A2,0.9959582735534265,-0.23490308415321193,0.7598915027928731,-0.23067575600581602,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
148,A2,0.9085908865754879,-0.4901581556511573,0.7204552368332906,-0.45434194981711906,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
149,A2,0.8005793735273282,-0.7649430356053826,0.6643605474308467,-0.6439792889215642,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
150,A2,0.6801322239365645,-0.9920698362363366,0.5916053481251694,-0.7582435245266177,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
151,A2,0.5579247639838854,-1.1188618673178574,0.5064360703585329,-0.8071726730806158,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
152,A2,0.43677479504706707,-1.1592051570082056,0.4109675133865671,-0.82078067805689,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
153,A2,0.3116250493325041,-1.1518862565137846,0.3019147428226756,-0.8183779906396338,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
154,A2,0.17330292337833197,-1.120659951554678,0.17158852867782973,-0.8077983468318223,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
155,A2,0.009988452650357277,-1.073521201388753,0.009988120483682002,-0.7907841540054796,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
156,A2,-0.19151019630352875,-1.010107088691513,-0.1892027557211016,-0.7658063074127881,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
157,A2,-0.43884558110906235,-0.9268380967710753,-0.4126870896305797,-0.7291163054527058,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
158,A2,-0.7141080337684287,-0.8223725307311983,-0.6132464124761419,-0.6763591301192875,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
