t,condition,a1,a2,o1,o2,alpha,phi,w11,w12,w21,w22
17,A2,-0.977011118085193,-0.687020710452001,-0.7517691276108518,-0.5960646424566729,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
18,A2,-1.1117646278072462,-0.5652784342527917,-0.804685274083055,-0.5118833051262239,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
19,A2,-1.157442853429736,-0.4443574644683219,-0.8202047723459793,-0.4172498156784206,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
20,A2,-1.1527750338225848,-0.3197779854359315,-0.818671302560732,-0.30930616063836475,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
21,A2,-1.1229426387690444,-0.18264447570355194,-0.8085900323063401,-0.18064026883734413,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
22,A2,-1.0768676713126395,-0.021316684342044312,-0.7920346299917971,-0.021313456154349857,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
23,A2,-1.0146252992446079,0.1774036990333676,-0.7676683160072673,0.1755657458932243,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
24,A2,-0.9327324891810232,0.42195175149068853,-0.7318653301402985,0.39857340278311787,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
25,A2,-0.8295201698519066,0.6968359661318494,-0.680218276028183,0.6023555985030468,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
26,A2,-0.711086498611777,0.9431332296899283,-0.6113576956163307,0.7366584965190266,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
27,A2,-0.5886657322671758,1.0964621147812588,-0.5289353095881449,0.7992246048080864,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
28,A2,-0.4674935217878655,1.1548895115556959,-0.4361719046228824,0.8193674032839044,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
29,A2,-0.3441026318971078,1.156595163534403,-0.33113511979099963,0.8199271608976713,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
30,A2,-0.21013210829049375,1.130180479105192,-0.20709294568586364,0.8110810216279909,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
31,A2,-0.0543763360217987,1.0868733435959252,-0.05432280626975274,0.7957341141225984,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
32,A2,0.13630239623521062,1.0278640913686452,0.13546453124255214,0.7730502827163406,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
33,A2,0.37224933445952757,0.9499465265063589,0.35595761388126035,0.739758841740832,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
34,A2,0.6445784208909779,0.8505835721650034,0.5680088834205689,0.691374218410691,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
35,A2,0.9022537886154418,0.7341708653377992,0.717393508368407,0.6256104128155211,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
36,A2,1.0755979035940169,0.6118004985633863,0.7915609353645634,0.5453932742253619,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
37,A2,1.149375934051852,0.4904416900958767,0.8175472329510126,0.454566926220497,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
38,A2,1.1590269936123703,0.3680095771521038,0.8207225314393902,0.3522494845187722,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
39,A2,1.1366470597394298,0.23682821597391093,0.8132819720299793,0.23249763773697055,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
40,A2,1.0962388180224452,0.0861756727548103,0.7991439266831737,0.0859629839261425,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
41,A2,1.0403802004917664,-0.09687072413923765,0.778038159610882,-0.09656884760766288,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
42,A2,0.9663471066468313,-0.3239810866549783,0.747094657532225,-0.31310219253233246,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
43,A2,0.8709983116512825,-0.5918715270029188,0.7018809923924336,-0.5312402945558228,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
44,A2,0.7570536329916175,-0.8581210099189998,0.6393382119165572,-0.6952883024977459,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
45,A2,0.6350000171701387,-1.0509794385417408,0.5614855075812348,-0.7821868510910837,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
46,A2,0.5133656341575211,-1.1415886825506076,0.47256338689052285,-0.814948358633079,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
47,A2,0.3916098372689022,-1.1603637510330402,0.3727472246472487,-0.8211583900366493,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
48,A2,0.26283154174487416,-1.1424963353247959,0.2569420565774352,-0.8152529767363138,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
49,A2,0.11681092640938828,-1.1050633118436473,0.11628252325072587,-0.8023104126729105,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
50,A2,-0.059058815595718905,-1.0522452090697516,-0.05899024665205586,-0.7826777163632749,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
51,A2,-0.2773009554905066,-0.9819637336638393,-0.27040521799968986,-0.7539147326026654,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
52,A2,-0.539233307649504,-0.8907150307412475,-0.4924073897103615,-0.7117467194440492,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
53,A2,-0.8111925507201128,-0.7796528025298469,-0.6702476036786749,-0.6525073784933295,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
54,A2,-1.0224766233080895,-0.658245939736166,-0.770873356512995,-0.5771949091413868,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
55,A2,-1.1312315804453534,-0.5363027091284278,-0.8114403469366893,-0.4901841570017645,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
56,A2,-1.1604451590971625,-0.4149662381262955,-0.8211849027810538,-0.3926813041864365,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
57,A2,-1.1476784921705627,-0.2882224369462322,-0.8169835514768858,-0.2804979245326159,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
58,A2,-1.113351990926284,-0.1463761852094963,-0.8052440761476778,-0.1453396497130889,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
59,A2,-1.0634875380785171,0.02279519920079298,-0.7869949997334168,0.02279125173238812,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
60,A2,-0.9968134454684164,0.23229532823403035,-0.7602526336664677,0.22820528167661605,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
61,A2,-0.9096890482910026,0.4871038268509369,-0.7209829736527875,0.4519147550548806,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
62,A2,-0.8018786278184791,0.761986878058682,-0.6650857170859943,0.6422457824403439,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
63,A2,-0.6815038657858405,0.9900484886033383,-0.5924961961401419,0.7573829991097221,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
64,A2,-0.5592820294702382,1.1179955628898977,-0.5074445339900375,0.8068705788390218,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
65,A2,-0.4381376869163938,1.1590807188310406,-0.4120995858121109,0.8207400673579607,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
66,A2,-0.31307789611535985,1.152126895460997,-0.30323457911566737,0.8184574477988653,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
67,A2,-0.17496398763816315,1.1211020611436648,-0.17320022600101306,0.8079519081868503,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
68,A2,-0.012002234223288721,1.0741331051232106,-0.012001657934707224,0.7910132992084709,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
69,A2,0.18900395667822595,1.0109190760922184,0.18678509230319174,0.766141888503994,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
70,A2,0.43585193923505317,0.9278900663715367,0.4102002318739618,0.7296086590556247,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
71,A2,0.7110667219750386,0.8236421129112856,0.6113453105106326,0.6770473357839044,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
72,A2,0.9537679417086786,0.7047246722027394,0.7414841280192321,0.6073581525265797,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
73,A2,1.1015774244628223,0.5823236517305526,0.801064919660041,0.5243522565341341,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
74,A2,1.1560505662503229,0.4611790171722264,0.8197486060623562,0.4310446554403504,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
75,A2,1.155756633554619,0.3374716193778654,0.8196521693117211,0.3252182956838338,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
76,A2,1.128301977092298,0.20266458438243706,0.8104373167143004,0.19993474822829285,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
77,A2,1.084204459234282,0.04542242266208152,0.7947530669278888,0.04539120996014589,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
78,A2,1.0243073877914899,-0.1474286477874245,0.7716151493045417,-0.1463697225330574,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
79,A2,0.9453015571545774,-0.3857728399280732,0.7376485639513989,-0.36771032088540295,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
80,A2,0.8448595224479977,-0.6590073651059912,0.6883744159471614,-0.5777024394785992,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
81,A2,0.7278453013791834,-0.9138294586498888,0.6217453573587174,-0.7229652019979087,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
82,A2,0.6054370813480564,-1.0816984951393205,0.5409071710310748,-0.7938281108148942,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
83,A2,0.4841404626504029,-1.1511058853469822,0.4495534343340295,-0.8181201025918571,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
84,A2,0.36147399944840414,-1.158462043915917,0.34651171178959744,-0.8205380381279676,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
85,A2,0.22956544601739537,-1.1349301039836939,0.22561595866457088,-0.8126998458497159,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
86,A2,0.07755816380330793,-1.0937198067361957,0.0774030260039154,-0.7982317999029699,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
87,A2,-0.1075412763046001,-1.0370072905824697,-0.10712860907812354,-0.7767035210114686,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
88,A2,-0.3370904394436864,-0.9619193905885153,-0.32487738974035424,-0.7451317929058996,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
89,A2,-0.6063671981010326,-0.8654562705149808,-0.541564822637805,-0.6990582140796221,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
90,A2,-0.8705463129737683,-0.7507906518959945,-0.7016515921932102,-0.6356204072334809,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
91,A2,-1.058126622465143,-0.6286197645663778,-0.7849458009028422,-0.5571010841864599,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
92,A2,-1.1439714578008968,-0.5070669449488607,-0.8157470830518501,-0.46765675689175384,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
93,A2,-1.1601141591052977,-0.3851520793162906,-0.8210770815578652,-0.36717337136709,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
94,A2,-1.1409531814740244,-0.25575096979368594,-0.8147348091985854,-0.25031699623049375,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
95,A2,-1.1026920663552777,-0.1085038533178524,-0.8014639338255531,-0.1080800406338232,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
96,A2,-1.049048265502398,0.06929086818233635,-0.7814360679842333,0.06918018707010518,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
97,A2,-0.977750008925987,0.2899631408462964,-0.7520902508183701,0.28210088715371656,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
98,A2,-0.885369841043739,0.5536633932781856,-0.709099267267987,0.5032608119871529,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
99,A2,-0.7734766045346615,0.8243369922596284,-0.6489464897090863,0.6774235101992856,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
100,A2,-0.6518557369156786,1.0306996780892805,-0.5729179106830934,0.7741888049515979,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
101,A2,-0.5299971616138828,1.1343511277641762,-0.4853789209252836,0.8125031799294744,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
102,A2,-0.4085694534506903,1.16055825137312,-0.3872573443429152,0.8212217284662326,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
103,A2,-0.2813023316808878,1.1463245644667044,-0.27410998932774056,0.8165328209389938,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
104,A2,-0.13835381310969988,1.1111279083537342,-0.1374777410226356,0.8044607271669338,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
105,A2,0.032609635686893346,1.0604589874974646,0.032598081699302374,0.7858394650302107,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
106,A2,0.24449163830666296,0.9928083829928518,0.2397337781289016,0.7585572804418577,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
107,A2,0.5013542700385043,0.9045515552701809,0.46318155307855086,0.7185068842450824,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
108,A2,0.7757022539623523,0.7958139982139336,0.6502329877028044,0.6616900549755235,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
109,A2,0.9993478813150405,0.6751146418167515,0.761320146792646,0.5883342214783234,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
110,A2,1.1219369160656698,0.5529624658831763,0.8082415858036113,0.5027372248769996,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
111,A2,1.159611743029484,0.43178607753613957,0.8209133105635393,0.40681287844269043,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
112,A2,1.1509822236995606,0.30629742981065283,0.818079206083104,0.2970649943302975,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
113,A2,1.1190267289957423,0.16720109117378842,0.8072301151602621,0.16566021702593095,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
114,A2,1.0712661192368405,0.002582027771091705,0.7899377560427708,0.00258202203309474,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
115,A2,1.0071159304203934,-0.20072760742434886,0.7645665054768014,-0.1980744817032446,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
116,A2,0.9229671799752605,-0.44982872406156255,0.7272980864400538,-0.4217582060451156,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
117,A2,0.817713163924122,-0.7251958295356733,0.6738232718802457,-0.6201174067554786,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
118,A2,0.6983513653050757,-0.9641116721563784,0.6033202806496105,-0.7461052810668751,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
119,A2,0.5759855476781434,-1.1064223117171077,0.5197415227629087,-0.8027940939374817,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
120,A2,0.45485794921768863,-1.1570628691312355,0.42588404653373135,-0.8200803783513178,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
121,A2,0.3308108701017605,-1.1548465090326787,0.31924919149100706,-0.819353270563279,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
122,A2,0.1951366256263101,-1.126379512900674,0.1926969544839429,-0.8097765148826964,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
123,A2,0.03637151236706673,-1.0814932345761217,0.03635548238346376,-0.793752185507927,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
124,A2,-0.15868244899864276,-1.0206985196987994,-0.15736384741044238,-0.7701508938713156,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
125,A2,-0.3994021331353509,-0.9405965149379043,-0.37943728800652665,-0.735496200475554,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
126,A2,-0.6733926450065186,-0.8390884997668712,-0.5872071309947003,-0.6853259697556493,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
127,A2,-0.925151935689515,-0.7215065391707478,-0.7283255540469492,-0.6178416205577241,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
128,A2,-1.0875198289834567,-0.5990789639697798,-0.7959711276701129,-0.5363938540826556,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
129,A2,-1.1526706193460465,-0.4778366289832864,-0.818636866093206,-0.44450936705450284,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
130,A2,-1.1578177134309517,-0.3549139565875534,-0.8203274128656424,-0.3407262675925468,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
131,A2,-1.1331675417445497,-0.2222486875871411,-0.8121005647402745,-0.21866028382737654,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
132,A2,-1.0911598276895986,-0.06885080844882488,-0.7973010730949872,-0.06874222011277821,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
133,A2,-1.0335846366098842,0.11833551367927299,-0.7753420318369937,0.11778622787683987,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
134,A2,-0.9574321909487283,0.3503175362367482,-0.7431293004781565,0.3366571217368817,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
135,A2,-0.8598625689294224,0.6208584122347689,-0.6961868579529076,0.5517254220641151,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
136,A2,-0.744508116336208,0.8827502105346762,-0.6318611371477655,0.7077944231454188,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
137,A2,-0.6222436193590619,1.064982213593739,-0.5526882343868371,0.7875632624612884,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
138,A2,-0.5007685802296661,1.146166623079212,-0.46272139071217727,0.8164801763681256,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
139,A2,-0.378674659535555,1.1597735257753718,-0.36155593165919697,0.8209660611269605,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
140,A2,-0.24862253867084458,1.1393609149522876,-0.24362339213973144,0.8141987828239022,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
141,A2,-0.10011406196828845,1.1002803643612942,-0.09978092225053795,0.8005997064087766,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
142,A2,0.07964145917393431,1.045803750589495,0.07947350300932211,0.7801695846383542,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
143,A2,0.302750621433214,0.9734779434815933,0.29382778606465726,0.7502286654749506,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
144,A2,0.5681236855791086,0.8799693124871696,0.513979971525371,0.706403946487146,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
145,A2,0.837298008418821,0.7672740938488531,0.6843752559190115,0.6453415880880802,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
146,A2,1.0386257654076856,0.6454673519709846,0.7773448144699179,0.5686107109952914,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
147,A2,1.1372597360234575,0.5236943134296651,0.81348930399568,0.4805462573154833,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
148,A2,1.1605665261247693,0.40215753534819276,0.8212244226646341,0.38179351823848506,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
149,A2,1.144916854030182,0.2743402484922013,0.8160631278619485,0.2676588041545223,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
150,A2,1.1088633302875244,0.13025575253332722,0.8036602298388031,0.12952405383673807,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
151,A2,1.0573848847936786,-0.04253657701381852,0.7846609115966725,-0.04251094090187082,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
152,A2,0.9887466084780658,-0.25681709375199985,0.7568273676375122,-0.2513160513603381,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
153,A2,0.8993561414178592,-0.5156643037900024,0.7159842196666872,-0.4743467860709576,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
154,A2,0.7897162590246238,-0.7892761982502277,0.6582482673602217,-0.6579988086182416,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
155,A2,0.6687238269263832,-1.0083532983674253,0.5841397913983082,-0.765080069095609,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
156,A2,0.5466473233062047,-1.1256440865032256,0.4980032344132097,-0.8095231847029304,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
157,A2,0.42542356523836805,-1.1600219626184705,0.4014896344508206,-0.8210470386787072,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
158,A2,0.2994806182541957,-1.1497777699746317,0.29083723513569876,-0.8176804446122525,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
