t,condition,a1,a2,o1,o2,alpha,phi,w11,w12,w21,w22
32,A2,-0.501687273139022,1.145856917355488,-0.46344307429563897,0.8163769067200576,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
33,A2,-0.3796208183488958,1.1598283406185654,-0.36237812453690665,0.8209839307688992,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
34,A2,-0.2496654683640745,1.1395960302841952,-0.24460417194311562,0.8142780204104422,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
35,A2,-0.10134319562368332,1.1006346260320081,-0.10099766852607314,0.800726864487912,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
36,A2,0.0781240602416931,1.0462800102067975,0.07796550732956369,0.7803558926560396,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
37,A2,0.3008774222143296,0.9741047862616072,0.2921153685572478,0.7505025653082429,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
38,A2,0.5660126576084503,0.8807605508734518,0.5124249402972704,0.706800130224239,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
39,A2,0.835419086469708,0.7681804843375728,0.6833750787481512,0.6458701886283889,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
40,A2,1.037487974855763,0.6463991506983202,0.7768941524849658,0.5692409082103925,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
41,A2,1.136848314765987,0.5246136317554799,0.8133501002822161,0.4812529699206828,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
42,A2,1.16057169130201,0.4030939005352139,0.8212261043898705,0.3825931068604282,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
43,A2,1.145125506551051,0.27535855926251096,0.8161328144858873,0.2686039039602531,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
44,A2,1.1091962081276037,0.1314418935119182,0.8037780804147092,0.13069011585092477,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
45,A2,1.0578361956155222,-0.0410813503672493,0.7848342922088836,-0.0410582552698065,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
46,A2,0.9893426956914128,-0.25501102555833555,0.7570819085856363,-0.24962328750142007,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
47,A2,0.900117638958551,-0.5135733164467792,0.7163551458237222,-0.4727246745379793,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
48,A2,0.7906077940093392,-0.7873052869083343,0.6587532119934638,-0.6568797780704758,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
49,A2,0.6696561822577775,-1.0070579687122292,0.5847536745854683,-0.7645424249101652,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
50,A2,0.5475683210526556,-1.1251176289677975,0.4986955003572347,-0.809341652070188,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
51,A2,0.4263524564241634,-1.159969465947872,0.4022685033235076,-0.8210299302338874,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
52,A2,0.3004773832102979,-1.1499571309002028,0.2917494226928902,-0.8177398758712923,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
53,A2,0.1605162316965906,-1.1172215395584635,0.15915170152266891,-0.8066003070179942,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
54,A2,-0.0055477236690498755,-1.0687827340075917,-0.005547666755213465,-0.789002173888386,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
55,A2,-0.2108439016502518,-1.003824261999466,-0.20777411149243097,-0.7631955758717471,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
56,A2,-0.4618328217601576,-0.918715372355897,-0.4315768334123479,-0.7252891253685535,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
57,A2,-0.7371867559782768,-0.8126177154741656,-0.6274424566733192,-0.6710317894378172,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
58,A2,-0.9727234632101286,-0.6929029334725012,-0.7498986524454632,-0.5998436589556378,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
59,A2,-1.1103574876372697,-0.5705763162150512,-0.804188721129258,-0.5157824016916869,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
60,A2,-1.1578172221663234,-0.44945349576012916,-0.820327252191126,-0.4214496745357112,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
61,A2,-1.154015781839274,-0.32509733623738424,-0.8190800576808114,-0.3141086606596102,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
62,A2,-1.1247037704752425,-0.188657707154713,-0.8091988370959668,-0.18645090136509423,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
63,A2,-1.0791440541259247,-0.028562697007396914,-0.7928814666576158,-0.02855493212855077,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
64,A2,-1.017574499393077,0.16839614449964474,-0.7688767698696795,0.16682224353306369,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
65,A2,-0.9365303494863682,0.41112388025946306,-0.733624057572128,0.38942653770281876,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
66,A2,-0.8341233028537043,0.68563629510997,-0.6826838162919115,0.595171363711178,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
67,A2,-0.7160832835571076,0.9346166681655073,-0.6144773351449684,0.7327390863354578,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
68,A2,-0.5936526896129504,1.0922741566844818,-0.5325175741873082,0.797706674877052,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
69,A2,-0.47244967289714634,1.1538807293887512,-0.4401764785415501,0.8190356059410259,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
70,A2,-0.3492904990130331,1.1572066868288229,-0.33574617222706,0.8201274685157617,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
71,A2,-0.21595525471155583,1.1316265854597554,-0.21265957608347022,0.811575223413931,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
72,A2,-0.061341067387337245,1.088940693801606,-0.06126424645348136,0.7964911865945068,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
73,A2,0.12765392985697172,1.0306214338822544,0.12696502397273346,0.774157455943442,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
74,A2,0.36170617632861246,0.9535523298726479,0.34671599466808933,0.7413870437733442,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
75,A2,0.6332243140908822,0.8550448766731598,0.5602684110605614,0.6936958505873652,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
76,A2,0.8929913651258301,0.7391279584738586,0.7128680818946944,0.628618005448289,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
77,A2,1.0706088899257973,0.616801214372088,0.7896905105848959,0.5488969230903455,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
78,A2,1.1478977388430096,0.4953887168459199,0.8170564462416509,0.4584829054167829,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
79,A2,1.1594130693227014,0.37312562912809133,0.8208485122348632,0.3567226380877132,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
80,A2,1.1379628521305614,0.24249486370109385,0.8137269865909915,0.23785086388340426,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
81,A2,1.0981883835026547,0.09288121222494006,0.7998473423796971,0.09261503777718963,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
82,A2,1.0429944397837057,-0.0885771030532116,0.7790677898686341,-0.08834617197961862,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
83,A2,0.9697826162146143,-0.3137706089630158,0.7486087438789343,-0.3038634639781399,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
84,A2,0.8753134763280068,-0.5804916304795403,0.704063723146677,-0.5230226651447818,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
85,A2,0.761956989107033,-0.8482147729594259,0.6422282217357714,-0.6901356751430284,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
86,A2,0.6400129095505346,-1.04516094853759,0.5649083427465604,-0.7799179072477149,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
87,A2,0.5183126228300807,-1.1395818677975902,0.476396640556739,-0.814273248287059,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
88,A2,0.39666809504919553,-1.1604936169434301,0.37709445203282993,-0.8212006827102635,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
89,A2,0.26835936275751,-1.1436729788336215,0.26209756012948554,-0.8156472005978379,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
90,A2,0.12327766790170835,-1.1068970997365515,0.12265694166659825,-0.8029628270276269,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
91,A2,-0.05110575396060338,-1.0547227632980571,-0.051061307757005084,-0.7836356998907578,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
92,A2,-0.2674462196092995,-0.9852320956719233,-0.26124694212529936,-0.7553219263189554,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
93,A2,-0.5279283076299108,-0.8948732264310589,-0.4837958864408048,-0.7137923761747396,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
94,A2,-0.8007490822486502,-0.7844832403279912,-0.6644553402873956,-0.6552724439908815,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
95,A2,-1.0158109122458936,-0.6632648411190208,-0.7681547869123873,-0.5805320483116809,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
96,A2,-1.1286297708461872,-0.5412566385890153,-0.8105497828157247,-0.4939386059927972,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
97,A2,-1.1602801653567842,-0.4199797372042376,-0.8211311644053402,-0.39691336155184076,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
98,A2,-1.1487030388348556,-0.29362832333665706,-0.8173239669893708,-0.28547089157362787,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
99,A2,-1.1150700785968934,-0.15262425647730382,-0.8058472896816564,-0.1514501107588012,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
100,A2,-1.0658342338984985,0.015165734998717179,-0.7878865951107155,0.015164572401762224,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
101,A2,-0.9999191586101841,0.22280855112264583,-0.7615602025559216,0.21919331367935635,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
102,A2,-0.9136825263743258,0.4759595056129482,-0.7228950606402754,0.44300188575032123,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
103,A2,-0.8066167200482106,0.7511249461000905,-0.6677196464374797,0.6358195997996132,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
104,A2,-0.6865194107756033,0.9825412410013769,-0.5957413545016434,0.7541638835264179,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
105,A2,-0.5642480434954138,1.1147322584904766,-0.511122501001323,0.8057288142767005,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
106,A2,-0.4431186189031848,1.1585759209758215,-0.41622612128372627,0.8205752402603532,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
107,A2,-0.3183780293787005,1.1529826523255051,-0.30803959118235325,0.8187397587931362,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
108,A2,-0.1810130763934504,1.1227027408759953,-0.17906163975012587,0.8085069678244523,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
109,A2,-0.019326827327234813,1.0763541272337538,-0.019324421327574583,0.7918431639355535,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
110,A2,0.17988845159277467,1.0138676466339853,0.17797285507674968,0.7673569781521077,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
111,A2,0.4249382076603364,0.9317141334050528,0.40108243424906864,0.7313920805234548,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
112,A2,0.6999104631390582,0.8282692009967592,0.6043109414513536,0.6795455544988399,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
113,A2,0.9454507619664775,0.7097243864810232,0.7377165751488944,0.6105039737088765,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
114,A2,1.0975897076656282,0.5873047465611075,0.799631569567557,0.5279543848035342,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
115,A2,1.1551546763108727,0.4661386318707128,0.819454527317796,0.435074128923399,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
116,A2,1.1564226444216166,0.3426814691066066,0.8198706150307451,0.32986919327611236,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
117,A2,1.129781483771003,0.2085338124514803,0.810944462155627,0.20556269153606074,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
118,A2,1.0863041360704941,0.05246192902231134,0.7955252301038891,0.05241385243127088,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
119,A2,1.0271049292935557,-0.13868062014499583,0.7727446216890728,-0.1377983569464473,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
120,A2,0.9489543304342722,-0.37514388728843173,0.73930928834834,-0.35848280116302694,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
121,A2,0.8493586217859649,-0.647679621832786,0.6907342505744232,-0.57010583069815,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
122,A2,0.7328139120783594,-0.9047601963640799,0.6247838541274696,-0.718607798797628,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
123,A2,0.610433776308114,-1.076931539279287,0.5444323730721762,-0.7920584311746988,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
124,A2,0.4890889305520016,-1.1497616147070377,0.45349302915078715,-0.8176750907070034,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
125,A2,0.3666083174989548,-1.1589125399239073,0.3510214874150614,-0.8206851685833709,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
126,A2,0.23527329108885084,-1.1362823012554053,0.2310262338014767,-0.8131584382212207,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
127,A2,0.08433288188207583,-1.0957014055723362,0.08413352286726368,-0.7989496390698727,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
128,A2,-0.09915143718313643,-1.0396601661110283,-0.09882779032607408,-0.7777538340402268,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
129,A2,-0.32678574239031777,-0.9654014338314766,-0.31562967338081793,-0.7466765171083245,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
130,A2,-0.5949837631787205,-0.8698127917532847,-0.5334705125861815,-0.7012790027445743,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
131,A2,-0.8608070247730777,-0.7557106473766184,-0.6966732386341931,-0.6385434942853665,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
132,A2,-1.0525387152215027,-0.6336297904881938,-0.7827913991043556,-0.5605465449355145,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
133,A2,-1.1421164230392615,-0.5120131777845364,-0.8151255289029729,-0.47151228473308265,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
134,A2,-1.1603180130003028,-0.3902248843575336,-0.8211434926502602,-0.3715540825951924,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
135,A2,-1.1421692018122165,-0.26131522305260557,-0.8151432391335198,-0.25552529316939837,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
136,A2,-1.1045575889701467,-0.11503418914992852,-0.8021301514986459,-0.11452945002023827,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
137,A2,-1.0515627742807223,0.06124582654502336,-0.7824131892353867,0.061169362526025325,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
138,A2,-0.9810639026676427,0.28000901826330654,-0.7535260906802929,0.2729134271510504,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
139,A2,-0.8895720717910492,0.5423286085970056,-0.7111823056131469,0.49474861254815444,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
140,A2,-0.7783290225318322,0.8140297000175921,-0.651746562119084,0.6718072451605442,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
141,A2,-0.6568737850174837,1.024267245400915,-0.576279168512759,0.7715989067863331,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
142,A2,-0.5349485883456706,1.1319194858395956,-0.4891547223711461,0.8116751799228579,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
143,A2,-0.41359399896221777,1.1604784844307057,-0.3915200373666443,0.8211957550574039,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
144,A2,-0.2867400796899635,1.1473923983773588,-0.27913163068822855,0.8168883922150294,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
145,A2,-0.14465998539231734,1.112877876901677,-0.14365928475117257,0.8050773225509117,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
146,A2,0.024893062126747245,1.0628410914862962,0.02488792161825219,0.7867488118189173,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
147,A2,0.23490308415321193,0.9959582735534265,0.23067575600581602,0.7598915027928731,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
148,A2,0.4901581556511573,0.9085908865754879,0.45434194981711906,0.7204552368332906,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
149,A2,0.7649430356053826,0.8005793735273282,0.6439792889215642,0.6643605474308467,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
150,A2,0.9920698362363366,0.6801322239365645,0.7582435245266177,0.5916053481251694,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
151,A2,1.1188618673178574,0.5579247639838854,0.8071726730806158,0.5064360703585329,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
152,A2,1.1592051570082056,0.43677479504706707,0.82078067805689,0.4109675133865671,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
153,A2,1.1518862565137846,0.3116250493325041,0.8183779906396338,0.3019147428226756,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
154,A2,1.120659951554678,0.17330292337833197,0.8077983468318223,0.17158852867782973,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
155,A2,1.073521201388753,0.009988452650357277,0.7907841540054796,0.009988120483682002,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
156,A2,1.010107088691513,-0.19151019630352875,0.7658063074127881,-0.1892027557211016,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
157,A2,0.9268380967710753,-0.43884558110906235,0.7291163054527058,-0.4126870896305797,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
158,A2,0.8223725307311983,-0.7141080337684287,0.6763591301192875,-0.6132464124761419,1.3,0.2,1.2740865511936141,0.25827013003357957,-0.25827013003357957,1.2740865511936141
